Time,X,Y,Z,Mag
0.0833,-41.280102,0.901255,2.46414,41.36340252
0.0834,-41.674301,0.901255,2.17666,41.740837
0.0835,-41.437801,0.86207,2.01238,41.49559241
0.0836,-41.3195,0.94044,1.7249,41.36617927
0.0837,-41.437801,0.7837,1.191,41.46232047
0.0838,-41.3983,0.86207,1.02673,41.4200022
0.0839,-41.280102,1.01881,0.903518,41.30255609
0.084,-41.1618,0.7837,0.616035,41.1738687
0.0841,-40.885799,0.744515,0.164276,40.89290708
0.0842,-40.885799,1.2931,-0.451759,40.90873689
0.0843,-40.925201,1.37147,-1.02673,40.96104468
0.0844,-40.8069,0.901255,-1.191,40.83422375
0.0845,-40.6492,1.37147,-1.47848,40.69919279
0.0846,-40.7281,2.03762,-1.88917,40.82277536
0.0847,-40.412701,1.60658,-2.17666,40.50315235
0.0848,-40.333801,1.33229,-2.54628,40.43604879
0.0849,-40.255001,1.95925,-2.58735,40.38561806
0.085,-40.1367,1.80251,-2.87483,40.27987558
0.0851,-40.018398,1.60658,-3.36766,40.19196949
0.0852,-40.018398,2.0768,-3.573,40.23122675
0.0853,-40.018398,2.11599,-3.65514,40.24064662
0.0854,-39.702999,1.92006,-3.81942,39.93247712
0.0855,-39.860699,2.19436,-3.98369,40.1193261
0.0856,-39.426998,2.39028,-3.90156,39.69160844
0.0857,-39.4664,2.03762,-4.1069,39.73179145
0.0858,-39.348099,2.54702,-4.06583,39.63951538
0.0859,-39.308701,2.66458,-3.81942,39.58360683
0.086,-39.111599,2.46866,-3.69621,39.36335132
0.0861,-38.993301,2.50784,-3.73728,39.25218524
0.0862,-38.835602,2.93887,-3.4498,39.09913119
0.0863,-38.953899,2.66458,-3.40873,39.19343917
0.0864,-38.914398,2.62539,-3.24445,39.13757146
0.0865,-38.953899,3.01724,-3.24445,39.20505631
0.0866,-38.953899,2.8605,-3.20338,39.18992665
0.0867,-38.914398,2.70376,-3.16231,39.13618395
0.0868,-38.875,3.29154,-2.95697,39.12599561
0.0869,-38.914398,3.29154,-3.12124,39.17788594
0.087,-38.677898,2.82132,-3.28552,38.91958738
0.0871,-38.401901,3.29154,-3.16231,38.67221794
0.0872,-38.165298,3.33072,-3.49087,38.46907642
0.0873,-38.0471,2.97806,-3.65514,38.33811039
0.0874,-37.889301,3.56583,-3.69621,38.23579792
0.0875,-37.6922,3.76176,-4.06583,38.09703076
0.0876,-37.573898,3.05643,-4.18904,37.93003601
0.0877,-37.140202,3.44828,-4.31224,37.54837751
0.0878,-37.1008,3.84013,-4.23011,37.53811116
0.0879,-36.745998,3.25235,-4.27118,37.1360893
0.088,-36.548801,3.56583,-4.51759,36.9991705
0.0881,-36.548801,3.9185,-4.68187,37.055221
0.0882,-35.996899,3.52665,-4.51759,36.45027596
0.0883,-35.641998,3.6442,-4.39438,36.09629885
0.0884,-35.484299,3.99687,-4.27118,35.96322321
0.0885,-35.2477,3.6442,-4.43545,35.71209551
0.0886,-34.971699,3.76176,-4.27118,35.43181547
0.0887,-34.538101,4.03606,-4.23011,35.02947376
0.0888,-34.222599,3.9185,-4.51759,34.74117937
0.0889,-33.986099,3.95768,-4.55866,34.51810448
0.089,-33.473499,3.87931,-4.35331,33.97757333
0.0891,-33.3158,3.95768,-4.02476,33.79059712
0.0892,-33.237,4.19279,-4.1069,33.7512116
0.0893,-33.039799,4.03606,-4.1069,33.53781039
0.0894,-32.487801,3.99687,-3.77835,32.95008516
0.0895,-32.251301,4.38872,-3.53193,32.73960612
0.0896,-32.014702,4.07524,-3.49087,32.46128307
0.0897,-32.014702,3.9185,-3.24445,32.41638848
0.0898,-31.659901,4.34953,-3.20338,32.11743119
0.0899,-31.4627,4.07524,-2.95697,31.86303099
0.09,-31.3445,3.6442,-2.54628,31.65819666
0.0901,-31.068501,4.31035,-2.71055,31.48297878
0.0902,-30.6742,4.34953,-2.42307,31.07565325
0.0903,-30.5165,4.4279,-2.17666,30.9127954
0.0904,-30.240499,4.54546,-1.88917,30.63850436
0.0905,-29.767401,4.50627,-1.76597,30.15830369
0.0906,-29.728001,4.58465,-1.47848,30.11575937
0.0907,-29.5702,4.66301,-1.14993,29.95768231
0.0908,-29.3731,4.66301,-1.23207,29.76643516
0.0909,-29.215401,4.54546,-1.06779,29.58616294
0.091,-28.9394,4.58465,-0.657104,29.30767261
0.0911,-28.8211,4.31035,-0.657104,29.149043
0.0912,-28.466299,4.54546,-0.657104,28.8344095
0.0913,-27.953699,4.93731,-0.533897,28.39139595
0.0914,-27.756599,4.93731,-0.616035,28.19903043
0.0915,-27.4412,4.58465,-0.657104,27.82930575
0.0916,-27.165199,4.62383,-0.328552,27.55786253
0.0917,-26.692101,4.62383,-0.492828,27.09411263
0.0918,-26.4555,4.78057,-0.492828,26.88847726
0.0919,-26.3372,4.74138,-0.205345,26.76137057
0.092,-25.8641,4.66301,-0.205345,26.28188535
0.0921,-25.824699,4.62383,0.041069,26.23540678
0.0922,-25.469801,4.58465,-0.041069,25.87917049
0.0923,-24.9967,4.7022,0.123207,25.4354256
0.0924,-24.681299,5.01568,-0.164276,25.18631678
0.0925,-24.563,4.85894,0,25.03897496
0.0926,-24.287001,4.93731,-0.205345,24.78462455
0.0927,-24.2082,4.74138,-0.164276,24.66869713
0.0928,-23.8139,4.78057,0.082138,24.28914221
0.0929,-23.932199,4.50627,0,24.35275381
0.093,-23.7745,5.01568,-0.041069,24.2978514
0.0931,-23.380199,4.78057,-0.205345,23.86482184
0.0932,-23.0648,4.62383,-0.082138,23.52385065
0.0933,-22.867701,4.81975,0.164276,23.3706809
0.0934,-22.709999,4.89812,0.205345,23.23311862
0.0935,-22.434,4.78057,0.41069,22.94137903
0.0936,-22.315701,4.81975,0.574966,22.83749301
0.0937,-22.0397,4.74138,0.944587,22.56371656
0.0938,-21.882,4.58465,0.82138,22.37220608
0.0939,-21.684799,4.89812,0.82138,22.24627502
0.094,-21.2512,4.54546,0.780311,21.74588681
0.0941,-20.935699,4.58465,0.82138,21.44754469
0.0942,-20.935699,4.4279,1.10886,21.42753746
0.0943,-20.462601,4.58465,0.985656,20.99306012
0.0944,-20.1078,4.7022,1.02673,20.67579455
0.0945,-20.1472,4.62383,1.06779,20.69854215
0.0946,-20.0289,4.78057,1.23207,20.62834655
0.0947,-19.871201,4.66301,1.35528,20.45593008
0.0948,-19.752899,4.74138,1.56062,20.3738371
0.0949,-19.4769,4.7022,1.84811,20.12152651
0.095,-19.161501,4.7022,2.17666,19.8497268
0.0951,-19.200899,4.54546,2.34093,19.86996936
0.0952,-19.161501,4.46709,2.42307,19.82395727
0.0953,-18.649,4.62383,2.50521,19.37630207
0.0954,-18.2153,4.89812,2.66948,19.05032433
0.0955,-18.097,5.01568,2.83376,18.99180483
0.0956,-17.820999,4.93731,3.40873,18.80384204
0.0957,-17.820999,4.89812,3.4498,18.80108255
0.0958,-17.781601,4.97649,3.61407,18.81521429
0.0959,-17.229601,4.62383,3.73728,18.22652507
0.096,-17.3085,4.7022,3.98369,18.37293235
0.0961,-17.071899,4.85894,3.90156,18.17364036
0.0962,-16.7565,4.81975,3.86049,17.85815403
0.0963,-16.716999,4.93731,3.73728,17.82701174
0.0964,-16.480499,5.40753,3.61407,17.71749785
0.0965,-16.3228,5.01568,3.28552,17.38923481
0.0966,-16.7959,4.81975,3.28552,17.7799575
0.0967,-17.190201,5.17242,3.36766,18.26466734
0.0968,-16.677601,4.85894,3.4498,17.71024543
0.0969,-16.125601,3.9185,3.53193,16.96656062
0.097,-16.2045,4.62383,3.77835,17.26967147
0.0971,-16.2045,4.66301,3.73728,17.27126933
0.0972,-16.441099,4.38872,3.86049,17.44918286
0.0973,-16.046801,4.27116,3.94262,17.06712871
0.0974,-14.9823,4.50627,4.06583,16.1649855
0.0975,-14.5091,4.46709,4.39438,15.8044124
0.0976,-14.5486,4.81975,4.39438,15.94372377
0.0977,-14.5091,4.74138,4.43545,15.89553031
0.0978,-14.2726,4.27116,4.35331,15.52099309
0.0979,-13.7206,4.27116,4.55866,15.07577703
0.098,-13.3658,4.89812,4.84614,15.03732895
0.0981,-13.1292,4.62383,4.80507,14.72563731
0.0982,-13.0109,4.46709,4.80507,14.57144844
0.0983,-12.6166,4.7022,4.92828,14.33796444
0.0984,-12.3407,4.58465,5.09256,14.11545463
0.0985,-12.3012,4.54546,5.2979,14.14384928
0.0986,-12.3801,4.58465,5.50325,14.30285469
0.0987,-12.1829,4.4279,5.58538,14.11473771
0.0988,-11.9464,4.46709,5.2979,13.81083308
0.0989,-11.6704,4.54546,5.25683,13.58284596
0.099,-11.4733,4.50627,5.05149,13.32143511
0.0991,-11.5915,4.19279,5.21576,13.38456247
0.0992,-11.8675,3.9185,5.58538,13.68899807
0.0993,-11.631,4.15361,5.38004,13.4713573
0.0994,-11.5127,4.27116,5.09256,13.29357877
0.0995,-11.1578,4.38872,5.09256,13.02657021
0.0996,-11.1973,4.34953,5.01042,13.01546185
0.0997,-11.0001,4.27116,5.05149,12.83598687
0.0998,-10.8819,4.27116,5.17469,12.78420791
0.0999,-10.9213,4.27116,4.92828,12.72028086
0.1,-11.0396,4.07524,4.88721,12.74225925
0.1001,-11.0001,4.4279,4.92828,12.84120096
0.1002,-10.6453,3.99687,5.46218,12.61478467
0.1003,-10.6059,3.60502,5.50325,12.48066683
0.1004,-10.803,3.95768,5.38004,12.70090038
0.1005,-10.6847,4.50627,5.2979,12.74900105
0.1006,-10.251,4.15361,5.09256,12.17660233
0.1007,-10.0539,3.56583,5.2979,11.91065881
0.1008,-10.0933,4.11442,5.50325,12.21019727
0.1009,-10.251,4.58465,5.25683,12.39904344
0.101,-10.1327,4.03606,4.96935,11.98565096
0.1011,-9.73847,4.11442,5.21576,11.78857083
0.1012,-9.62019,4.23198,5.54432,11.88264258
0.1013,-9.46248,4.03606,5.62645,11.72541034
0.1014,-9.65961,4.27116,5.54432,11.92855219
0.1015,-9.46248,4.66301,5.70859,11.99459002
0.1016,-9.10764,4.19279,5.87287,11.61977609
0.1017,-9.06821,3.99687,5.70859,11.43658175
0.1018,-9.22592,4.34953,5.66752,11.66862434
0.1019,-8.79222,4.58465,6.03714,11.60901406
0.102,-8.75279,4.11442,5.87287,11.31505134
0.1021,-8.87107,4.19279,5.66752,11.33120267
0.1022,-8.79222,4.11442,5.91394,11.36689363
0.1023,-8.94993,3.9185,6.16035,11.55014292
0.1024,-8.9105,4.03606,6.20142,11.58207238
0.1025,-8.71337,3.9185,6.11928,11.34561795
0.1026,-8.71337,3.84013,6.24249,11.38587268
0.1027,-8.79222,3.9185,6.4889,11.60877246
0.1028,-8.63451,4.03606,6.24249,11.39356067
0.1029,-8.55566,3.9185,6.20142,11.26994101
0.103,-8.63451,3.9185,6.44783,11.46664366
0.1031,-8.63451,3.80094,6.4889,11.45022843
0.1032,-8.79222,3.76176,6.32463,11.46537899
0.1033,-8.75279,3.68339,6.40676,11.45535981
0.1034,-8.51623,3.76176,6.28356,11.23210301
0.1035,-8.43738,3.84013,6.28356,11.19906719
0.1036,-8.39795,3.87931,6.40676,11.25260787
0.1037,-8.35852,4.03606,6.24249,11.18585349
0.1038,-8.39795,4.03606,6.28356,11.23825924
0.1039,-8.3191,3.99687,6.07821,11.05110996
0.104,-8.4768,3.9185,6.24249,11.23296318
0.1041,-8.63451,3.60502,6.4889,11.38669203
0.1042,-8.83165,3.48746,6.24249,11.3634986
0.1043,-8.98936,3.76176,5.955,11.42022139
0.1044,-8.98936,3.68339,6.32463,11.59210506
0.1045,-9.02878,3.33072,6.52997,11.62983543
0.1046,-9.14706,3.36991,6.52997,11.73309457
0.1047,-9.18649,3.72257,6.57104,11.89233756
0.1048,-9.10764,3.6442,6.65318,11.85302089
0.1049,-9.30477,3.60502,6.61211,11.97058531
0.105,-9.14706,3.6442,6.85852,11.99950819
0.1051,-8.94993,3.76176,6.73532,11.81594773
0.1052,-9.22592,3.68339,6.40676,11.82080942
0.1053,-9.30477,3.80094,6.24249,11.83193015
0.1054,-9.3442,3.6442,6.07821,11.72769816
0.1055,-9.54133,3.76176,6.03714,11.90104516
0.1056,-9.50191,3.6442,5.8318,11.72929574
0.1057,-9.50191,3.48746,5.91394,11.72277089
0.1058,-9.62019,3.48746,5.87287,11.79834882
0.1059,-9.7779,3.44828,6.24249,12.10234047
0.106,-9.89618,3.36991,6.11928,12.1134743
0.1061,-9.9356,3.29154,5.87287,12.00170759
0.1062,-9.85675,3.21317,5.58538,11.77609663
0.1063,-9.73847,3.21317,5.42111,11.59959883
0.1064,-9.73847,3.21317,5.38004,11.58046155
0.1065,-10.0145,3.17398,5.25683,11.74728143
0.1066,-10.3299,3.09562,5.13363,11.94336025
0.1067,-10.3299,3.09562,5.01042,11.89092115
0.1068,-10.3693,3.1348,4.96935,11.91821266
0.1069,-10.4482,3.09562,4.88721,11.94288776
0.107,-10.4087,3.01724,5.09256,11.97409455
0.1071,-10.6453,2.70376,5.01042,12.07215966
0.1072,-10.4087,2.78213,4.92828,11.84775197
0.1073,-10.2904,3.05643,4.764,11.74435151
0.1074,-10.4876,3.01724,4.72294,11.89115862
0.1075,-10.4482,3.01724,4.55866,11.79194647
0.1076,-10.4482,3.09562,4.764,11.89299972
0.1077,-10.6453,3.01724,4.92828,12.11255931
0.1078,-10.8424,3.09562,5.05149,12.35548672
0.1079,-10.9213,2.93887,5.13363,12.42038275
0.108,-11.0396,3.21317,4.84614,12.47727144
0.1081,-11.1973,3.17398,4.72294,12.56024835
0.1082,-11.1184,3.17398,4.59973,12.44389343
0.1083,-11.1578,3.29154,4.764,12.57085647
0.1084,-11.3155,3.09562,5.13363,12.80537233
0.1085,-11.1578,3.1348,5.17469,12.69255248
0.1086,-11.2367,3.44828,5.05149,12.79342069
0.1087,-11.5127,3.29154,5.42111,13.1440074
0.1088,-11.6704,3.17398,5.2979,13.20379224
0.1089,-11.5521,3.21317,5.42111,13.15917587
0.109,-11.5521,3.33072,5.38004,13.17154283
0.1091,-11.4733,3.33072,5.17469,13.01951325
0.1092,-11.7098,3.40909,4.96935,13.16950075
0.1093,-11.6704,3.29154,5.05149,13.13582974
0.1094,-11.7887,3.21317,5.09256,13.23752532
0.1095,-11.8675,3.21317,4.96935,13.26108808
0.1096,-12.1829,3.1348,4.96935,13.52569639
0.1097,-12.1435,3.21317,4.92828,13.49359098
0.1098,-12.0252,3.21317,4.80507,13.34236089
0.1099,-11.9858,3.29154,4.88721,13.35583988
0.11,-12.3012,3.17398,5.01042,13.65642629
0.1101,-12.2224,3.21317,4.764,13.50582168
0.1102,-12.4589,2.97806,5.01042,13.75490237
0.1103,-12.4984,3.09562,4.88721,13.77235228
0.1104,-12.5772,3.29154,4.68187,13.81810776
0.1105,-12.3801,3.40909,4.59973,13.63987854
0.1106,-12.4984,3.40909,4.92828,13.86073017
0.1107,-12.6166,3.44828,4.72294,13.90594811
0.1108,-12.4984,3.44828,4.68187,13.78479395
0.1109,-12.6166,3.1348,4.68187,13.81757842
0.111,-12.8532,3.29154,4.6408,14.05617339
0.1111,-12.6561,3.33072,4.92828,13.98422349
0.1112,-12.8138,3.21317,4.764,14.04327696
0.1113,-12.9321,3.25235,4.88721,14.20217633
0.1114,-12.9715,3.21317,5.01042,14.27195089
0.1115,-12.9715,3.29154,5.09256,14.31880635
0.1116,-12.9715,3.44828,5.01042,14.32671476
0.1117,-12.6955,3.48746,5.01042,14.08695872
0.1118,-12.9321,3.48746,4.764,14.21609242
0.1119,-12.9715,3.52665,4.88721,14.30321272
0.112,-13.0503,3.36991,4.72294,14.28190414
0.1121,-13.0898,3.48746,4.55866,14.29288712
0.1122,-13.2475,3.76176,4.6408,14.53217531
0.1123,-13.2869,3.48746,4.80507,14.5531023
0.1124,-13.3658,3.56583,4.96935,14.69878201
0.1125,-13.4052,3.48746,4.80507,14.66118897
0.1126,-13.3658,3.6442,4.72294,14.63663095
0.1127,-13.5235,3.6442,4.68187,14.76770641
0.1128,-13.5629,3.72257,4.59973,14.79754371
0.1129,-13.4446,3.6442,4.72294,14.70862417
0.113,-13.5629,3.68339,4.764,14.83965344
0.1131,-13.6812,3.44828,4.92828,14.94502634
0.1132,-13.6023,3.60502,4.96935,14.92357779
0.1133,-13.5629,3.6442,4.72294,14.81683543
0.1134,-13.7206,3.76176,4.6408,14.96471608
0.1135,-13.76,3.6442,4.68187,14.98458209
0.1136,-13.5629,3.6442,4.59973,14.77802308
0.1137,-13.6812,3.76176,4.59973,14.91588374
0.1138,-13.8389,3.9185,4.6408,15.11313403
0.1139,-13.8783,3.72257,4.55866,15.07468472
0.114,-13.8783,3.52665,4.55866,15.02750319
0.1141,-13.9966,3.80094,4.55866,15.20307
0.1142,-13.8783,4.07524,4.59973,15.17802056
0.1143,-13.9177,3.95768,4.39438,15.12204285
0.1144,-13.8389,3.87931,4.31224,15.00531949
0.1145,-13.8389,4.11442,4.1069,15.01033753
0.1146,-13.76,4.31035,4.31224,15.05031996
0.1147,-13.7994,4.15361,3.98369,14.95144483
0.1148,-13.76,3.99687,4.1069,14.90567668
0.1149,-14.1149,3.99687,3.81942,15.15893601
0.115,-14.1149,3.99687,3.90156,15.17983999
0.1151,-14.0754,4.03606,3.90156,15.15350903
0.1152,-14.1543,4.11442,3.77835,15.21672071
0.1153,-14.3514,3.95768,3.86049,15.37950896
0.1154,-14.2726,4.07524,4.02476,15.37899167
0.1155,-14.312,4.11442,3.77835,15.36351928
0.1156,-14.1937,4.03606,3.73728,15.22229161
0.1157,-14.4303,4.03606,3.86049,15.47341984
0.1158,-14.5486,4.03606,3.65514,15.53420712
0.1159,-14.4303,3.95768,3.73728,15.42284185
0.116,-14.3514,3.9185,3.65514,15.31918316
0.1161,-14.4697,3.95768,3.4498,15.39274404
0.1162,-14.5486,3.9185,3.573,15.48491954
0.1163,-14.5486,3.80094,3.65514,15.4747845
0.1164,-14.3514,3.95768,3.73728,15.34904475
0.1165,-14.1543,4.15361,3.573,15.17771437
0.1166,-13.9966,4.11442,3.36766,14.97245462
0.1167,-14.036,3.87931,3.573,14.99415456
0.1168,-14.2726,3.84013,3.4498,15.17744475
0.1169,-14.3514,3.9185,3.4498,15.27149123
0.117,-14.312,4.03606,3.4498,15.26513165
0.1171,-14.3909,3.95768,3.4498,15.31869295
0.1172,-14.3514,3.6442,3.40873,15.194154
0.1173,-14.036,3.87931,3.32659,14.93735395
0.1174,-14.1543,4.03606,3.12124,15.04580101
0.1175,-14.0754,4.03606,3.16231,14.98021595
0.1176,-14.036,3.99687,3.32659,14.96831543
0.1177,-14.036,3.95768,3.36766,14.96708592
0.1178,-13.8783,3.80094,3.49087,14.80677308
0.1179,-14.0754,3.76176,3.32659,14.94436096
0.118,-14.0754,3.84013,3.40873,14.98275421
0.1181,-14.0754,4.19279,3.40873,15.07699616
0.1182,-13.9177,3.99687,3.16231,14.82152312
0.1183,-13.9966,3.99687,3.24445,14.91329062
0.1184,-13.9572,3.76176,3.28552,14.82393038
0.1185,-13.8783,3.80094,3.49087,14.80677308
0.1186,-13.6812,4.11442,3.20338,14.6412202
0.1187,-13.9966,4.15361,3.16231,14.93845682
0.1188,-14.1149,3.80094,3.28552,14.98239596
0.1189,-14.1543,3.9185,2.87483,14.96541006
0.119,-14.312,3.84013,2.99804,15.11847169
0.1191,-14.2331,3.84013,2.99804,15.04380198
0.1192,-14.312,3.87931,2.83376,15.09677402
0.1193,-14.2726,3.87931,2.71055,15.03672964
0.1194,-14.3909,3.80094,2.9159,15.16732081
0.1195,-14.3909,3.95768,2.79269,15.18421388
0.1196,-14.3909,3.95768,2.62842,15.15486145
0.1197,-14.2726,3.80094,2.34093,14.95440433
0.1198,-14.5486,4.07524,2.21773,15.2704836
0.1199,-14.3909,3.84013,2.42307,15.09025743
0.12,-14.4303,3.87931,2.46414,15.14445741
0.1201,-14.2331,3.9185,2.42307,14.96018202
0.1202,-14.5091,3.87931,2.05345,15.1584856
0.1203,-14.4697,4.07524,1.97131,15.16132785
0.1204,-14.4697,3.99687,1.97131,15.14045082
0.1205,-14.4697,3.95768,1.80704,15.10962748
0.1206,-14.1937,3.72257,1.80704,14.78458794
0.1207,-14.5486,3.76176,2.09452,15.17233055
0.1208,-14.5486,4.03606,1.97131,15.22621441
0.1209,-14.4303,3.80094,1.76597,15.02662148
0.121,-14.3514,3.95768,1.97131,15.01705617
0.1211,-14.4697,3.76176,1.80704,15.059497
0.1212,-14.3514,4.15361,1.43742,15.00937488
0.1213,-14.312,4.15361,1.31421,14.96037994
0.1214,-14.5091,4.11442,1.64276,15.17040194
0.1215,-14.7063,4.07524,1.60169,15.34432311
0.1216,-14.864,3.84013,1.47848,15.42306706
0.1217,-14.7457,3.87931,1.39635,15.31125429
0.1218,-14.6668,3.9185,1.35528,15.24160255
0.1219,-14.588,3.80094,1.7249,15.17340334
0.122,-14.7457,3.84013,1.60169,15.32147766
0.1221,-14.864,3.99687,1.35528,15.45154522
0.1222,-14.9428,3.99687,1.31421,15.52383295
0.1223,-14.9823,3.95768,1.47848,15.56658111
0.1224,-14.9428,3.87931,1.31421,15.4939816
0.1225,-14.8246,3.99687,1.43742,15.42108658
0.1226,-14.7851,3.80094,1.35528,15.32589674
0.1227,-14.8246,3.84013,1.23207,15.36337723
0.1228,-14.8246,3.84013,1.35528,15.37374865
0.1229,-14.6668,3.87931,1.31421,15.22797479
0.123,-14.7063,3.9185,1.191,15.26592228
0.1231,-14.8246,3.84013,1.35528,15.37374865
0.1232,-15.0217,3.52665,1.35528,15.4895292
0.1233,-14.9428,3.76176,1.35528,15.46851299
0.1234,-14.864,3.80094,1.56062,15.4214518
0.1235,-15.0611,3.60502,1.47848,15.55695361
0.1236,-15.0217,3.76176,1.43742,15.55212157
0.1237,-15.1005,3.68339,1.47848,15.61340338
0.1238,-14.9823,3.56583,1.31421,15.45676566
0.1239,-15.1005,3.60502,1.27314,15.57697515
0.124,-15.1005,3.60502,1.31421,15.58038566
0.1241,-15.2977,3.52665,1.31421,15.75385773
0.1242,-15.2977,3.36991,1.84811,15.77312364
0.1243,-15.2582,3.1348,1.7249,15.67210638
0.1244,-15.2977,3.17398,1.68383,15.71397651
0.1245,-15.3371,3.29154,1.47848,15.75584892
0.1246,-15.416,3.44828,1.47848,15.86598859
0.1247,-15.416,3.40909,1.35528,15.84650544
0.1248,-15.3765,3.44828,1.47848,15.82761164
0.1249,-15.416,3.44828,1.31421,15.85152481
0.125,-15.2582,3.36991,1.51955,15.6996176
0.1251,-15.2977,3.48746,1.39635,15.75219972
0.1252,-15.3371,3.56583,1.31421,15.80091541
0.1253,-15.14,3.40909,1.10886,15.55863314
0.1254,-15.0611,3.52665,1.27314,15.5207886
0.1255,-15.2582,3.40909,1.35528,15.69303494
0.1256,-14.9823,3.48746,1.14993,15.42575864
0.1257,-14.8246,3.6442,1.10886,15.30615985
0.1258,-14.9428,3.60502,1.02673,15.40576566
0.1259,-14.864,3.36991,1.10886,15.28150385
0.126,-14.9823,3.48746,1.06779,15.41985298
0.1261,-14.9034,3.25235,1.27314,15.30718777
0.1262,-15.1005,3.21317,1.35528,15.4979465
0.1263,-14.9428,3.36991,1.02673,15.35245061
0.1264,-14.7063,3.80094,0.903518,15.21639738
0.1265,-14.6668,3.68339,0.82138,15.14453859
0.1266,-14.6274,3.60502,0.82138,15.08746715
0.1267,-14.5091,3.6442,0.780311,14.98008884
0.1268,-14.5486,3.48746,0.862449,14.98559166
0.1269,-14.5091,3.40909,0.82138,14.92683967
0.127,-14.5486,3.33072,0.944587,14.95485548
0.1271,-14.588,3.36991,0.985656,15.00458447
0.1272,-14.6668,3.29154,0.903518,15.05873841
0.1273,-14.6668,3.29154,1.06779,15.06948683
0.1274,-14.3909,3.29154,0.698173,14.77902852
0.1275,-14.3514,3.36991,0.82138,14.7646077
0.1276,-14.312,3.29154,0.862449,14.71092784
0.1277,-14.312,3.17398,0.82138,14.68271631
0.1278,-14.312,3.33072,0.780311,14.7151597
0.1279,-14.3514,3.33072,0.698173,14.74936688
0.128,-14.312,3.33072,0.862449,14.71974382
0.1281,-14.3514,3.21317,0.739242,14.72527155
0.1282,-14.4303,3.29154,0.82138,14.82371272
0.1283,-14.5091,3.33072,0.82138,14.90913625
0.1284,-14.7851,3.33072,0.82138,15.17786358
0.1285,-14.4697,3.17398,0.780311,14.83425941
0.1286,-14.3514,3.33072,0.82138,14.75571221
0.1287,-14.312,3.21317,0.698173,14.68486469
0.1288,-14.1543,3.48746,0.657104,14.59240801
0.1289,-14.0754,3.36991,0.698173,14.49001809
0.129,-14.036,3.29154,0.82138,14.44015916
0.1291,-13.9177,3.29154,1.02673,14.33843727
0.1292,-13.9177,3.21317,1.02673,14.32064975
0.1293,-13.8389,3.33072,0.82138,14.25775277
0.1294,-13.9177,3.29154,0.698173,14.31866105
0.1295,-13.9966,3.36991,0.739242,14.41553272
0.1296,-13.9966,3.40909,0.657104,14.42076599
0.1297,-13.9966,3.33072,0.944587,14.41841711
0.1298,-14.0754,3.29154,0.82138,14.47845937
0.1299,-13.9966,3.17398,0.903518,14.38037918
0.13,-13.9572,3.17398,0.82138,14.33709336
0.1301,-14.0754,3.17398,0.82138,14.45218666
0.1302,-13.8389,2.97806,0.739242,14.17499465
0.1303,-13.8389,3.21317,0.698173,14.22417169
0.1304,-13.9572,3.29154,0.862449,14.36598363
0.1305,-14.036,2.89969,0.780311,14.35361917
0.1306,-13.7994,3.05643,0.739242,14.15315101
0.1307,-13.7994,2.97806,0.574966,14.12879569
0.1308,-13.8783,3.01724,0.492828,14.21104597
0.1309,-13.7994,3.09562,0.574966,14.15404145
0.131,-13.9177,3.1348,0.616035,14.27966538
0.1311,-14.036,2.8605,0.616035,14.33775629
0.1312,-14.0754,3.09562,0.616035,14.42495225
0.1313,-13.9177,3.09562,0.574966,14.26940161
0.1314,-13.8389,2.97806,0.698173,14.1729122
0.1315,-13.76,2.8605,0.616035,14.06767782
0.1316,-13.9177,2.82132,0.328552,14.20458258
0.1317,-13.9572,2.82132,0.780311,14.26086125
0.1318,-13.9572,3.05643,0.657104,14.303041
0.1319,-13.8389,2.82132,0.698173,14.1408078
0.132,-13.76,2.78213,0.82138,14.06245044
0.1321,-13.9177,2.8605,0.698173,14.22576111
0.1322,-13.8783,2.74295,0.574966,14.15844524
0.1323,-13.76,2.66458,0.41069,14.02163517
0.1324,-13.9572,2.89969,0.287483,14.25813033
0.1325,-13.9572,2.8605,0.41069,14.25322975
0.1326,-13.8783,2.78213,0.451759,14.16162224
0.1327,-13.9572,2.8605,0.492828,14.25583289
0.1328,-13.6812,2.93887,0.574966,14.00509822
0.1329,-13.6812,2.93887,0.451759,14.00058129
0.133,-13.5629,2.93887,0.369621,13.882573
0.1331,-13.6023,3.01724,0.369621,13.93782344
0.1332,-13.5235,2.97806,0.205345,13.84904546
0.1333,-13.484,2.8605,0.451759,13.79147572
0.1334,-13.6812,2.89969,0.492828,13.99379559
0.1335,-13.6023,2.8605,0.492828,13.9085551
0.1336,-13.5235,2.82132,0.246414,13.81685994
0.1337,-13.6023,2.62539,0.328552,13.85724303
0.1338,-13.4052,2.82132,0.287483,13.7018933
0.1339,-13.2869,2.78213,0.41069,13.58126007
0.134,-13.3658,2.74295,0.41069,13.65053298
0.1341,-13.2869,2.8605,0.164276,13.59231983
0.1342,-13.5235,2.78213,0.287483,13.80970478
0.1343,-13.484,2.78213,0.451759,13.77543428
0.1344,-13.3263,2.50784,0.369621,13.56525535
0.1345,-13.0898,2.82132,0.205345,13.39197062
0.1346,-13.208,2.70376,0.082138,13.48214852
0.1347,-13.0898,2.78213,0.287483,13.38528139
0.1348,-12.9715,2.78213,0.287483,13.2696159
0.1349,-12.8926,2.78213,0.164276,13.19038926
0.135,-13.0109,2.74295,0.205345,13.29847586
0.1351,-13.1292,2.8605,0.328552,13.44121644
